id,id_out,year,count
CHC,CNR,1882,2
CHC,IBL,1882,4
CHC,MLG,1882,1
CHC,NHV,1882,2
CHC,PNA,1882,4
CHC,ROK,1882,1
CHC,SLR,1882,1
CHC,TRT,1882,4
PIT,BUF,1882,7
PIT,BLO,1882,4
PIT,BRA,1882,4
PIT,ATL,1882,4
PIT,CNA,1882,2
PIT,CHC,1882,4
PIT,CFC,1882,1
PIT,CBL,1882,6
PIT,CNR,1882,1
PIT,CIN,1882,1
PIT,DTN,1882,6
PIT,IBL,1882,2
PIT,MLG,1882,2
PIT,NHV,1882,1
PIT,PNA,1882,2
PIT,PRO,1882,2
PIT,SNA,1882,1
PIT,SBS,1882,3
PIT,STL,1882,5
PIT,SYR,1882,1
PIT,TRT,1882,4
PIT,WOR,1882,4
PHA,BUF,1882,1
PHA,BLC,1882,1
PHA,BLO,1882,4
PHA,MAR,1882,1
PHA,BNA,1882,1
PHA,ATL,1882,2
PHA,CBL,1882,2
PHA,CNR,1882,2
PHA,DTN,1882,4
PHA,LGR,1882,1
PHA,LOU,1882,2
PHA,MLG,1882,4
PHA,NHV,1882,1
PHA,PNA,1882,1
PHA,PWS,1882,4
PHA,SYR,1882,1
PHA,TRT,1882,5
PHA,WOR,1882,11
PHA,WNT,1882,1
DTN,BUF,1882,5
DTN,ATL,1882,1
DTN,CBL,1882,4
DTN,CIN,1882,1
DTN,MLG,1882,1
DTN,NHV,1882,2
DTN,PNA,1882,5
DTN,PWS,1882,1
DTN,ATH,1882,2
DTN,PRO,1882,5
DTN,SBS,1882,2
DTN,TRO,1882,1
DTN,WOR,1882,5
LOU,BUF,1882,2
LOU,BLO,1882,2
